target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,dominant_element_shortcut,negative_control,knn,5171,3718,2096,0.256955987,0.532646416,0.466248312,0.339040766,0.378089189,-0.193605650,-0.088159123,-0.571039443,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,dominant_element_shortcut,negative_control,extra_trees,5171,3718,2096,0.243945125,0.323225175,0.399435383,0.339040766,0.378089189,0.015815591,-0.021346194,0.046648053,false,true
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_descriptors,admissible,knn,5493,2746,2746,0.200016159,0.259656653,0.370025809,0.347768023,0.501376286,0.088111370,0.131350478,0.253362483,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_descriptors,admissible,extra_trees,5493,2746,2746,0.055206186,0.209520704,0.310112612,0.347768023,0.501376286,0.138247319,0.191263674,0.397527404,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_descriptors,admissible,hist_gradient_boosting,5493,2746,2746,0.124234227,0.210803588,0.295615077,0.347768023,0.501376286,0.136964435,0.205761209,0.393838496,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,common_element_fractions,admissible,knn,5493,2746,2746,0.269913937,0.295993018,0.423271600,0.347768023,0.501376286,0.051775005,0.078104686,0.148877993,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,common_element_fractions,admissible,extra_trees,5493,2746,2746,0.244772909,0.289833659,0.410198281,0.347768023,0.501376286,0.057934364,0.091178006,0.166589106,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,common_element_fractions,admissible,hist_gradient_boosting,5493,2746,2746,0.258336649,0.279683944,0.408410420,0.347768023,0.501376286,0.068084079,0.092965866,0.195774409,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,lattice_descriptors,admissible,knn,5493,2746,2746,0.196375008,0.286407318,0.550551694,0.347768023,0.501376286,0.061360705,-0.049175407,0.176441480,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,lattice_descriptors,admissible,extra_trees,5493,2746,2746,0.000000000,0.220227463,0.313736690,0.347768023,0.501376286,0.127540560,0.187639596,0.366740331,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,lattice_descriptors,admissible,hist_gradient_boosting,5493,2746,2746,0.120373146,0.221341420,0.271105406,0.347768023,0.501376286,0.126426603,0.230270881,0.363537170,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_lattice_descriptors,admissible,knn,5493,2746,2746,0.175516577,0.247227924,0.449856965,0.347768023,0.501376286,0.100540100,0.051519321,0.289101047,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_lattice_descriptors,admissible,extra_trees,5493,2746,2746,0.000000000,0.183371221,0.268389498,0.347768023,0.501376286,0.164396803,0.232986789,0.472719720,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_lattice_descriptors,admissible,hist_gradient_boosting,5493,2746,2746,0.092334264,0.169918332,0.210869557,0.347768023,0.501376286,0.177849692,0.290506730,0.511403233,true,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_hash_shortcut,negative_control,knn,5493,2746,2746,0.536974485,0.666947183,0.850984945,0.347768023,0.501376286,-0.319179159,-0.349608659,-0.917793293,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,chemistry_family_shortcut,negative_control,knn,5493,2746,2746,0.230329894,0.328966121,0.500050090,0.347768023,0.501376286,0.018801902,0.001326196,0.054064495,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,dominant_element_shortcut,negative_control,knn,5493,2746,2746,0.234063058,0.261947798,0.349549945,0.347768023,0.501376286,0.085820225,0.151826341,0.246774343,false,false
log10_g_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,dominant_element_shortcut,negative_control,extra_trees,5493,2746,2746,0.219421455,0.257000527,0.328022843,0.347768023,0.501376286,0.090767496,0.173353443,0.261000120,false,true
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_descriptors,admissible,knn,5492,2747,2746,0.184612929,0.343076737,0.373523042,0.359120792,0.496753553,0.016044055,0.123230510,0.044675928,false,false
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_descriptors,admissible,extra_trees,5492,2747,2746,0.044958766,0.364968784,0.328863722,0.359120792,0.496753553,-0.005847992,0.167889831,-0.016284193,false,false
log10_g_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,composition_descriptors,admissible,hist_gradient_boosting,5492,2747,2746,0.119060791,0.362728094,0.320034617,0.359120792,0.496753553,-0.003607303,0.176718936,-0.010044817,false,false
