target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,dominant_element_shortcut,negative_control,extra_trees,5939,2181,2865,0.233496630,0.465375001,0.369961101,0.322021717,0.320509438,-0.143353284,-0.049451663,-0.445166511,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_descriptors,admissible,knn,5493,2746,2746,0.164258082,0.368435792,0.245741535,0.535089831,0.360067751,0.166654040,0.114326216,0.311450582,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_descriptors,admissible,extra_trees,5493,2746,2746,0.050973212,0.320619210,0.206824360,0.535089831,0.360067751,0.214470622,0.153243391,0.400812367,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_descriptors,admissible,hist_gradient_boosting,5493,2746,2746,0.096169224,0.296835808,0.197704692,0.535089831,0.360067751,0.238254023,0.162363060,0.445259860,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,common_element_fractions,admissible,knn,5493,2746,2746,0.228326025,0.433835713,0.291948105,0.535089831,0.360067751,0.101254119,0.068119646,0.189228262,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,common_element_fractions,admissible,extra_trees,5493,2746,2746,0.207048680,0.426657424,0.294392725,0.535089831,0.360067751,0.108432408,0.065675027,0.202643372,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,common_element_fractions,admissible,hist_gradient_boosting,5493,2746,2746,0.221690855,0.429118889,0.281443746,0.535089831,0.360067751,0.105970943,0.078624006,0.198043275,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,lattice_descriptors,admissible,knn,5493,2746,2746,0.152621261,0.500128250,0.259294482,0.535089831,0.360067751,0.034961581,0.100773269,0.065337779,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,lattice_descriptors,admissible,extra_trees,5493,2746,2746,0.000000000,0.265373546,0.188066422,0.535089831,0.360067751,0.269716286,0.172001329,0.504057955,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,lattice_descriptors,admissible,hist_gradient_boosting,5493,2746,2746,0.084878674,0.252597269,0.187944525,0.535089831,0.360067751,0.282492563,0.172123226,0.527934837,false,false
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,composition_lattice_descriptors,admissible,knn,5493,2746,2746,0.137019926,0.416437679,0.230086544,0.535089831,0.360067751,0.118652153,0.129981207,0.221742492,false,false
