file_id,file_name,member_name,member_size,extension,roles,coordinate_transform,trigger_timing,source_command_path,target_observation,split_key
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0103.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0104.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0105.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0106.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0107.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0108.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0109.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0110.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0111.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0112.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0113.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0114.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0115.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0116.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0117.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0118.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0119.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0120.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0121.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0122.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0123.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0124.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0125.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0126.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0127.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0128.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0129.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0130.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0131.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0132.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0133.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0134.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0135.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0136.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0137.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0138.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0139.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0140.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0141.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0142.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0143.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0144.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0145.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0146.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0147.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0148.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0149.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0150.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0151.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0152.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0153.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0154.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0155.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0156.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0157.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0158.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0159.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0160.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0161.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0162.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0163.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0164.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0165.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0166.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0167.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0168.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0169.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0170.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0171.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0172.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0173.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0174.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0175.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0176.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0177.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0178.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0179.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0180.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0181.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0182.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0183.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0184.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0185.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0186.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0187.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0188.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0189.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0190.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0191.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0192.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0193.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0194.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0195.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0196.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0197.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0198.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0199.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0200.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0201.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
